customer_id,gender,age,tenure,monthly_charges,contract_type,payment_method,churn
13642,Male,39,18,110.63,One Year,Net Banking,No
38001,Male,41,35,113.07,One Year,Credit Card,No
44064,Female,34,12,109.54,One Year,Credit Card,No
24122,Male,38,51,33.84,Month-to-Month,UPI,No
34820,Female,68,10,105.01,One Year,UPI,Yes
78431,Male,67,52,114.84,Two Year,Net Banking,Yes
65745,Female,28,34,56.12,Month-to-Month,Net Banking,Yes
60081,Male,24,67,71.86,Two Year,Debit Card,No
80902,Male,59,39,97.91,Month-to-Month,Credit Card,Yes
18711,Female,56,8,76.21,Month-to-Month,UPI,Yes
95132,Female,22,29,119.35,Two Year,UPI,No
28793,Male,61,22,65.57,One Year,Credit Card,No
18199,Female,65,70,91.39,Two Year,Net Banking,No
86253,Female,38,61,99.26,Two Year,UPI,Yes
46191,Male,35,43,69.41,Month-to-Month,Net Banking,No
20211,Female,52,49,105.7,One Year,UPI,No
73069,Male,37,29,74.62,Month-to-Month,UPI,No
98896,Male,32,31,61.17,Month-to-Month,Debit Card,No
66746,Female,22,53,30.78,Month-to-Month,UPI,No
31542,Female,30,34,59.34,One Year,Credit Card,No
41312,Male,68,38,93.39,Month-to-Month,Credit Card,No
55242,Male,29,57,112.13,One Year,Credit Card,Yes
97893,Male,38,4,45.17,One Year,Net Banking,No
65388,Male,54,2,55.52,Month-to-Month,UPI,No
37691,Male,23,12,35.4,One Year,Net Banking,Yes
87960,Male,24,35,89.07,Month-to-Month,Debit Card,No
94388,Female,43,70,116.02,Month-to-Month,UPI,No
32601,Female,59,21,84.1,One Year,Credit Card,No
28020,Female,65,61,81.71,Month-to-Month,Debit Card,Yes
18155,Male,25,35,75.35,Two Year,Debit Card,No
79119,Female,26,48,28.85,One Year,UPI,Yes
91051,Male,44,15,92.95,Month-to-Month,Credit Card,No
46777,Male,21,71,80.2,One Year,Net Banking,Yes
29710,Female,38,15,86.15,Month-to-Month,UPI,Yes
34532,Male,48,6,109.88,Month-to-Month,Credit Card,Yes
28601,Male,38,68,98.4,Month-to-Month,Debit Card,No
73227,Male,57,22,98.09,Month-to-Month,UPI,No
14967,Male,42,32,112.72,Month-to-Month,Debit Card,Yes
94289,Male,56,22,118.99,Two Year,Credit Card,Yes
30022,Male,32,27,78.13,Month-to-Month,Net Banking,No
53463,Female,52,15,30.89,One Year,Net Banking,No
84671,Male,66,44,65.91,Month-to-Month,Debit Card,No
15722,Male,60,9,98.76,Month-to-Month,Debit Card,Yes
37413,Male,58,34,22.77,Month-to-Month,Debit Card,No
91050,Male,54,15,25.69,One Year,UPI,Yes
95867,Female,59,62,26.72,Month-to-Month,Credit Card,No
93596,Female,64,45,93.1,Month-to-Month,Debit Card,No
76732,Male,45,58,70.12,Month-to-Month,Debit Card,No
22297,Male,31,19,56.89,One Year,Debit Card,No
78323,Male,21,16,30.56,Month-to-Month,Net Banking,No
33816,Female,37,8,93.22,One Year,Debit Card,Yes
50695,Female,51,33,52.1,Month-to-Month,Credit Card,No
29702,Female,29,18,46.53,One Year,Net Banking,Yes
35242,Female,50,35,85.23,Month-to-Month,Credit Card,No
65841,Male,41,43,75.9,Month-to-Month,Net Banking,No
77712,Female,37,50,56.24,Month-to-Month,Net Banking,No
95663,Female,22,3,84.15,Two Year,UPI,Yes
63574,Male,55,59,47.12,Month-to-Month,Net Banking,No
95744,Male,47,28,99.48,Two Year,Net Banking,No
38482,Female,41,46,42.93,Month-to-Month,Credit Card,Yes
19171,Female,60,64,35.88,Month-to-Month,Credit Card,No
13696,Female,57,70,98.24,Month-to-Month,Debit Card,No
30058,Female,24,47,90.79,Month-to-Month,UPI,No
30313,Male,53,14,38.26,Two Year,Net Banking,No
29149,Male,55,7,31.62,One Year,UPI,Yes
63521,Female,33,31,103.84,One Year,Debit Card,No
55740,Female,69,51,97.66,One Year,UPI,No
14956,Female,32,29,52.73,Month-to-Month,Net Banking,No
85731,Female,63,15,85.82,Two Year,Credit Card,Yes
92612,Female,40,25,32.42,Month-to-Month,UPI,Yes
76641,Male,29,61,70.7,One Year,Net Banking,Yes
73811,Male,46,41,21.87,Month-to-Month,Debit Card,No
62160,Male,61,69,59.16,Two Year,Net Banking,Yes
61313,Female,65,4,27.48,One Year,UPI,Yes
73232,Female,32,57,67.51,Two Year,Net Banking,No
25417,Male,46,31,62.17,Month-to-Month,Net Banking,No
34729,Male,62,3,64.44,Month-to-Month,UPI,Yes
40099,Female,60,67,24.53,Month-to-Month,UPI,Yes
39961,Male,66,50,56.16,One Year,Debit Card,Yes
22602,Female,38,17,95.65,One Year,Net Banking,No
19256,Female,32,60,56.89,Month-to-Month,Credit Card,Yes
96120,Male,31,66,91.52,Month-to-Month,UPI,No
44681,Male,59,24,56.95,Month-to-Month,Net Banking,Yes
97440,Male,61,32,62.32,Two Year,Credit Card,Yes
74789,Female,33,19,76.39,Month-to-Month,Credit Card,No
53361,Female,32,66,115.07,One Year,Net Banking,Yes
74503,Male,59,60,30.89,Month-to-Month,Net Banking,Yes
44540,Female,21,66,23.29,Month-to-Month,Net Banking,No
36536,Female,44,15,80.8,Two Year,Credit Card,No
94700,Female,40,35,114.91,Month-to-Month,Net Banking,No
73043,Male,46,69,118.97,Month-to-Month,UPI,Yes
88532,Female,58,27,68.42,Month-to-Month,Credit Card,No
66575,Male,69,7,66.81,Month-to-Month,UPI,No
12871,Male,26,6,84.5,One Year,UPI,Yes
56002,Female,69,33,75.56,Month-to-Month,Net Banking,No
59812,Male,60,58,83.41,One Year,UPI,No
32626,Female,60,49,107.4,Month-to-Month,Net Banking,Yes
69979,Male,24,17,94.63,Two Year,Credit Card,Yes
86057,Male,59,42,69.69,One Year,UPI,Yes
76668,Female,21,40,66.19,Two Year,Net Banking,No
90070,Male,22,46,83.96,Two Year,Debit Card,No
99390,Male,22,71,65.57,Month-to-Month,Net Banking,No
52998,Male,28,70,65.78,Month-to-Month,Debit Card,Yes
73814,Female,58,68,21.63,One Year,Net Banking,No
55607,Female,45,1,37.41,Month-to-Month,Debit Card,No
17812,Male,33,52,68.85,Month-to-Month,UPI,No
71844,Male,58,35,102.27,Month-to-Month,Debit Card,No
80093,Male,47,69,47.87,Month-to-Month,UPI,No
12179,Female,21,5,72.26,Month-to-Month,UPI,Yes
53798,Female,19,17,54.5,Month-to-Month,Net Banking,No
84601,Male,63,53,30.48,Month-to-Month,UPI,No
18275,Female,20,52,115.83,One Year,Credit Card,No
60574,Female,67,14,105.47,Month-to-Month,Debit Card,No
57857,Female,38,29,27.85,Two Year,Net Banking,No
30700,Female,23,8,91.98,Month-to-Month,UPI,Yes
49464,Male,60,1,54.76,One Year,Debit Card,No
52351,Female,35,29,119.48,Month-to-Month,Debit Card,Yes
92534,Female,61,36,50.24,Month-to-Month,Credit Card,Yes
23869,Male,22,51,43.87,Month-to-Month,Debit Card,Yes
70315,Male,26,37,76.79,Month-to-Month,Net Banking,No
30954,Female,37,69,103.51,Two Year,Net Banking,Yes
41555,Female,45,53,39.25,One Year,UPI,No
73353,Male,43,52,90.94,Month-to-Month,UPI,No
92190,Male,35,12,26.14,Month-to-Month,Net Banking,No
55026,Male,36,52,111.89,Month-to-Month,Debit Card,Yes
56976,Female,20,1,28.11,Month-to-Month,Debit Card,Yes
90578,Female,26,7,111.42,Month-to-Month,Credit Card,Yes
55095,Male,53,17,69.08,Two Year,UPI,Yes
24270,Female,48,43,64.81,Month-to-Month,Debit Card,No
40908,Male,66,71,117.33,One Year,Debit Card,No
25523,Female,34,17,119.04,One Year,UPI,Yes
72433,Male,40,59,85.02,One Year,Net Banking,No
57068,Male,51,3,32.71,Month-to-Month,Debit Card,No
29991,Female,58,29,70.62,One Year,Credit Card,No
20775,Female,58,22,72.92,Two Year,Debit Card,No
87801,Female,22,38,71.44,Month-to-Month,Debit Card,No
94995,Female,32,54,76.95,Month-to-Month,Credit Card,No
71250,Female,64,50,21.87,Two Year,Net Banking,No
26673,Female,20,69,91.12,One Year,Credit Card,No
37056,Male,36,30,91.24,Month-to-Month,Credit Card,No
16614,Female,45,23,31.55,Month-to-Month,UPI,No
17415,Male,20,47,77.02,Month-to-Month,Debit Card,No
98691,Male,55,21,76.84,Month-to-Month,Net Banking,No
53884,Female,21,20,88.25,Month-to-Month,Debit Card,Yes
26964,Male,41,23,28.54,Month-to-Month,Net Banking,No
47726,Male,48,68,82.65,One Year,Credit Card,No
47044,Female,62,21,48.08,One Year,UPI,No
67149,Female,62,21,70.7,Two Year,Credit Card,Yes
47544,Female,28,1,97.33,Month-to-Month,Debit Card,Yes
59976,Male,54,15,90.56,One Year,UPI,Yes
42252,Female,18,17,31.89,Month-to-Month,UPI,Yes
13832,Female,26,51,79.12,Month-to-Month,Debit Card,No
90437,Female,34,63,116.91,Two Year,Net Banking,No
44148,Female,18,14,35.68,Month-to-Month,UPI,Yes
71240,Male,20,59,105.29,Month-to-Month,Net Banking,No
98454,Female,64,50,90.25,Month-to-Month,Net Banking,No
95076,Male,43,34,97.4,Month-to-Month,Net Banking,No
87116,Female,48,6,48.2,One Year,UPI,No
63459,Male,43,49,48.79,Two Year,Credit Card,Yes
48402,Male,40,6,110.6,One Year,UPI,Yes
67727,Male,47,69,55.98,Two Year,Credit Card,No
48578,Female,27,7,26.3,One Year,UPI,No
32318,Male,25,51,80.06,Two Year,Credit Card,No
85715,Female,61,1,32.48,Month-to-Month,Credit Card,No
87787,Female,42,13,99.66,Two Year,UPI,No
95029,Female,39,43,84.17,Month-to-Month,Net Banking,No
30466,Female,32,27,107.47,Two Year,Net Banking,No
55475,Female,58,71,98.48,Month-to-Month,Credit Card,No
70142,Male,27,3,31.21,One Year,Debit Card,No
95160,Female,37,58,58.11,One Year,Debit Card,No
36564,Male,58,17,97.46,Two Year,UPI,No
32412,Male,64,45,61.73,One Year,UPI,No
61001,Male,40,58,117.24,Month-to-Month,UPI,Yes
67649,Male,18,56,93.57,Month-to-Month,Debit Card,No
70957,Male,19,54,21.55,Month-to-Month,Net Banking,No
45517,Male,36,29,108.0,Month-to-Month,UPI,Yes
23156,Male,31,54,30.08,Month-to-Month,UPI,No
33064,Female,25,27,34.05,Month-to-Month,Net Banking,No
35711,Male,55,45,93.45,Month-to-Month,Credit Card,Yes
40106,Female,29,31,106.5,Two Year,UPI,No
75458,Male,43,36,73.63,Two Year,Debit Card,No
26589,Male,44,61,48.9,Month-to-Month,Debit Card,No
99272,Male,46,37,55.13,Month-to-Month,UPI,Yes
96511,Male,32,67,54.29,Month-to-Month,Debit Card,Yes
17214,Female,63,36,52.67,Month-to-Month,Net Banking,Yes
95731,Female,18,5,44.29,Month-to-Month,Credit Card,Yes
37127,Female,60,46,80.89,Month-to-Month,Credit Card,Yes
15141,Male,45,52,110.04,Month-to-Month,UPI,No
38884,Male,20,49,50.71,Month-to-Month,UPI,No
12708,Male,68,6,38.67,Month-to-Month,Credit Card,No
28375,Female,35,10,103.86,Month-to-Month,Credit Card,Yes
25088,Male,69,23,94.18,One Year,UPI,No
67615,Female,51,17,113.08,One Year,Debit Card,No
55046,Female,49,44,36.55,Month-to-Month,UPI,No
20014,Male,46,41,34.43,Month-to-Month,Net Banking,No
74425,Male,42,15,74.14,Month-to-Month,UPI,No
13273,Female,43,44,81.44,Month-to-Month,UPI,Yes
57135,Female,56,58,68.02,Month-to-Month,UPI,No
40881,Female,25,50,79.9,Month-to-Month,UPI,No
88077,Male,36,52,38.04,Month-to-Month,UPI,No
18712,Male,64,70,67.96,Month-to-Month,UPI,No
84704,Male,59,68,85.81,One Year,Debit Card,No
62874,Male,39,63,63.27,Month-to-Month,UPI,Yes
79087,Male,46,58,87.94,Month-to-Month,Credit Card,No
22297,Male,50,23,65.12,Month-to-Month,UPI,Yes
37128,Female,55,44,53.36,Month-to-Month,Debit Card,Yes
78368,Female,62,44,50.36,Two Year,Net Banking,Yes
97599,Female,63,52,61.09,One Year,Credit Card,No
98499,Male,52,67,22.31,Month-to-Month,UPI,No
88958,Female,60,28,86.85,One Year,UPI,No
42920,Male,20,67,104.51,One Year,Credit Card,No
21156,Male,36,18,55.46,Month-to-Month,UPI,No
21108,Female,27,27,24.6,Month-to-Month,Debit Card,No
41845,Male,44,51,118.68,Two Year,UPI,No
12800,Female,32,60,46.37,Month-to-Month,Net Banking,Yes
52712,Female,28,49,32.66,Month-to-Month,Debit Card,Yes
12610,Male,64,15,56.98,Month-to-Month,UPI,No
87603,Female,43,68,93.86,One Year,Net Banking,No
43872,Female,41,15,49.39,Two Year,Credit Card,Yes
20728,Female,30,51,77.47,One Year,Debit Card,No
30583,Female,49,48,61.56,One Year,UPI,No
95774,Male,54,1,31.78,Two Year,UPI,No
17263,Female,21,7,53.03,One Year,Credit Card,No
77450,Female,30,53,92.49,One Year,Credit Card,No
99285,Female,26,31,81.2,Two Year,Debit Card,No
29456,Male,66,18,31.98,Month-to-Month,Debit Card,No
75942,Female,51,12,36.33,One Year,Debit Card,No
23689,Male,54,48,84.07,One Year,UPI,Yes
42934,Female,65,30,101.34,Two Year,UPI,No
43276,Female,24,7,54.95,Two Year,Debit Card,No
29873,Female,18,3,79.53,One Year,UPI,Yes
23050,Male,29,63,37.06,Two Year,Credit Card,Yes
76216,Male,38,6,51.14,Month-to-Month,Net Banking,Yes
94444,Male,28,15,22.03,Month-to-Month,UPI,Yes
94040,Male,61,71,96.83,Month-to-Month,Debit Card,No
31644,Male,68,43,60.1,Month-to-Month,UPI,No
72021,Male,61,18,101.61,Month-to-Month,Credit Card,No
47125,Female,61,22,90.84,Month-to-Month,Debit Card,Yes
76899,Male,31,61,102.87,Month-to-Month,Net Banking,No
52291,Female,51,61,48.57,Two Year,Debit Card,Yes
45060,Male,51,53,38.51,Month-to-Month,Debit Card,No
11538,Male,42,26,117.19,Two Year,Debit Card,No
46176,Male,21,40,91.73,Two Year,UPI,No
51520,Female,69,8,103.4,Month-to-Month,Net Banking,Yes
35675,Male,43,21,21.31,Month-to-Month,Credit Card,No
28287,Male,33,43,55.45,One Year,UPI,Yes
10174,Female,27,21,94.28,One Year,Net Banking,Yes
44998,Female,62,3,27.8,Month-to-Month,Net Banking,Yes
63312,Female,19,31,76.73,Month-to-Month,UPI,No
22112,Female,52,27,62.91,Month-to-Month,Debit Card,No
85225,Male,36,27,21.76,Month-to-Month,Net Banking,No
54814,Female,23,57,43.6,Month-to-Month,Credit Card,No
95091,Male,36,33,48.48,Month-to-Month,UPI,Yes
60719,Male,69,44,31.19,One Year,Net Banking,No
43919,Female,68,43,83.15,Two Year,Credit Card,No
83155,Male,25,31,44.24,One Year,Credit Card,No
81569,Female,31,65,47.76,Two Year,Credit Card,No
51328,Male,27,17,109.82,One Year,Credit Card,No
80482,Female,20,15,66.71,One Year,UPI,No
34618,Female,55,34,59.21,Month-to-Month,Credit Card,Yes
44675,Female,46,4,92.39,Month-to-Month,UPI,Yes
28919,Female,32,28,110.96,One Year,Credit Card,No
14173,Female,40,2,22.5,Two Year,Credit Card,No
36400,Female,40,17,64.82,Month-to-Month,UPI,No
60445,Male,35,58,81.08,Month-to-Month,Debit Card,No
80305,Male,63,9,51.86,One Year,Net Banking,No
47564,Male,36,31,97.24,Month-to-Month,Net Banking,No
55814,Female,45,66,117.15,Month-to-Month,UPI,No
89747,Male,43,62,114.34,One Year,Credit Card,Yes
98791,Female,27,19,46.6,Month-to-Month,UPI,Yes
37962,Male,64,55,42.63,One Year,Credit Card,No
94892,Male,21,28,115.75,Two Year,UPI,No
95842,Female,19,50,65.86,Month-to-Month,Net Banking,No
80533,Male,20,65,40.83,Month-to-Month,UPI,No
66184,Male,24,3,90.7,Month-to-Month,Net Banking,Yes
92912,Male,33,52,48.44,Month-to-Month,Net Banking,No
20578,Female,48,10,46.72,One Year,Net Banking,Yes
28624,Male,27,21,107.92,Month-to-Month,UPI,No
49194,Female,36,37,36.25,Month-to-Month,Debit Card,No
10389,Male,45,15,26.44,Month-to-Month,UPI,Yes
77391,Male,34,9,46.92,Month-to-Month,UPI,No
23794,Male,45,44,80.69,Month-to-Month,Debit Card,Yes
68002,Male,36,39,32.31,One Year,Debit Card,No
45531,Female,54,5,67.16,Month-to-Month,Net Banking,Yes
62815,Male,40,25,82.73,Month-to-Month,Credit Card,No
14986,Female,37,56,104.87,Month-to-Month,Credit Card,No
42298,Female,30,64,42.99,Two Year,Net Banking,No
11481,Male,30,52,101.73,Month-to-Month,UPI,No
66408,Male,60,9,43.49,One Year,Credit Card,No
79267,Female,28,10,87.68,Month-to-Month,UPI,Yes
26835,Female,65,10,63.07,One Year,Debit Card,Yes
37798,Male,32,62,31.47,Month-to-Month,Debit Card,Yes
74887,Male,34,60,91.43,Two Year,Net Banking,No
29477,Male,67,19,41.78,One Year,UPI,No
27266,Male,45,38,37.66,One Year,Net Banking,No
96328,Male,36,6,55.83,Month-to-Month,Credit Card,Yes
95988,Female,21,15,85.33,One Year,Credit Card,Yes
53526,Male,39,47,43.4,One Year,Credit Card,No
21889,Male,39,45,38.37,Month-to-Month,UPI,No
34335,Female,54,5,21.0,Month-to-Month,Net Banking,Yes
21254,Male,56,53,67.16,One Year,Net Banking,No
96610,Male,51,66,62.86,Month-to-Month,Credit Card,No
21442,Female,50,62,43.39,One Year,Net Banking,No
56289,Male,61,23,25.37,Month-to-Month,Debit Card,Yes
63747,Female,59,44,62.93,Month-to-Month,Debit Card,No
47327,Male,57,52,98.82,One Year,Debit Card,No
26199,Male,50,46,91.53,Month-to-Month,Debit Card,No
82827,Male,29,19,106.08,Two Year,Net Banking,No
10112,Female,19,47,20.96,Two Year,Debit Card,No
97051,Female,45,52,116.64,One Year,Debit Card,No
29581,Female,27,24,54.14,One Year,Debit Card,No
69722,Female,39,17,119.04,Two Year,Debit Card,No
26523,Male,34,46,45.26,Month-to-Month,Debit Card,Yes
76960,Female,43,64,67.15,One Year,UPI,No
29552,Female,20,28,55.39,Month-to-Month,UPI,No
20808,Female,24,50,55.58,Month-to-Month,Debit Card,No
82525,Male,61,64,104.23,Month-to-Month,Debit Card,No
33620,Male,25,28,94.64,One Year,Net Banking,Yes
10887,Female,37,56,119.22,Month-to-Month,Debit Card,No
41802,Female,29,59,81.35,Month-to-Month,Credit Card,No
95024,Male,52,5,66.33,One Year,UPI,No
91938,Female,34,54,29.01,Month-to-Month,Debit Card,No
96741,Female,45,44,119.66,One Year,UPI,No
36049,Female,58,42,75.15,One Year,Debit Card,No
87789,Female,27,57,90.05,Month-to-Month,Credit Card,Yes
94526,Male,39,47,60.67,Month-to-Month,Debit Card,No
17846,Male,55,25,74.77,One Year,UPI,Yes
56220,Male,50,44,114.26,Month-to-Month,UPI,No
56163,Female,39,15,36.64,Month-to-Month,UPI,Yes
13765,Female,61,51,49.24,Month-to-Month,Net Banking,Yes
91486,Male,54,53,35.21,Month-to-Month,UPI,Yes
55270,Male,30,34,99.22,Month-to-Month,Debit Card,No
85277,Male,44,8,26.2,Month-to-Month,Credit Card,Yes
98278,Female,32,70,28.16,One Year,Credit Card,Yes
32931,Male,39,21,49.85,Month-to-Month,Debit Card,No
99116,Female,47,7,71.42,One Year,Net Banking,Yes
65633,Female,60,56,60.63,Month-to-Month,Debit Card,No
90702,Male,57,49,24.48,Month-to-Month,UPI,No
61913,Male,54,42,115.75,One Year,Net Banking,No
35991,Female,51,23,115.29,One Year,Debit Card,No
64845,Male,61,52,47.94,One Year,Net Banking,No
65312,Male,51,53,93.15,One Year,Credit Card,No
20561,Female,65,16,77.86,One Year,Debit Card,No
26901,Female,52,37,43.75,Month-to-Month,Debit Card,Yes
72875,Female,59,18,46.22,One Year,Credit Card,No
35917,Female,36,20,69.12,One Year,Net Banking,No
72120,Female,25,46,61.92,Two Year,Credit Card,Yes
11988,Male,56,2,49.12,One Year,Net Banking,Yes
24256,Female,50,63,100.75,One Year,Debit Card,Yes
97728,Female,61,3,68.15,Month-to-Month,Net Banking,No
38230,Female,45,46,85.48,Two Year,Net Banking,No
69778,Male,54,49,38.93,Two Year,UPI,No
55833,Female,65,1,73.35,One Year,UPI,Yes
32625,Female,42,22,51.8,One Year,UPI,Yes
42088,Female,53,14,72.64,Month-to-Month,Credit Card,No
89650,Male,34,45,98.08,One Year,Credit Card,Yes
51167,Female,41,6,96.89,One Year,UPI,Yes
81291,Female,38,65,55.42,One Year,Debit Card,No
75303,Female,19,21,89.43,Month-to-Month,Debit Card,No
86361,Male,48,4,114.13,One Year,Debit Card,Yes
98229,Male,61,3,82.57,Month-to-Month,Credit Card,Yes
14117,Male,50,30,34.84,One Year,Net Banking,No
70710,Male,47,31,87.97,Month-to-Month,Credit Card,No
77054,Female,29,34,30.49,One Year,UPI,No
40949,Female,61,20,107.21,Month-to-Month,Net Banking,No
32547,Male,29,54,71.67,Month-to-Month,Debit Card,No
91882,Male,68,25,58.51,One Year,Credit Card,No
78136,Female,66,15,25.7,Month-to-Month,Credit Card,No
74619,Female,69,38,58.08,One Year,UPI,No
71842,Male,41,23,110.32,Two Year,Debit Card,Yes
36990,Male,41,52,22.1,Two Year,Credit Card,Yes
26193,Male,28,66,67.46,Month-to-Month,Credit Card,No
40109,Male,30,57,113.12,One Year,Net Banking,Yes
29233,Female,44,57,59.48,Month-to-Month,Credit Card,Yes
91730,Male,25,52,62.82,Two Year,Net Banking,Yes
44510,Male,27,35,77.86,One Year,Credit Card,No
11306,Female,25,14,66.29,Month-to-Month,Debit Card,No
13849,Female,37,14,36.86,Month-to-Month,UPI,Yes
22360,Female,25,33,21.86,Month-to-Month,Debit Card,Yes
55800,Female,26,52,80.98,One Year,UPI,No
46963,Female,24,1,112.08,Month-to-Month,Credit Card,Yes
64330,Male,31,34,30.64,One Year,Debit Card,Yes
61707,Male,45,19,41.1,One Year,Net Banking,Yes
28689,Male,19,24,57.02,Two Year,UPI,No
39084,Female,60,4,100.87,Two Year,UPI,Yes
50387,Male,25,36,46.93,Month-to-Month,Credit Card,No
84816,Female,30,58,108.21,One Year,UPI,No
12642,Male,38,32,25.5,One Year,UPI,No
52137,Male,64,9,114.1,Two Year,UPI,Yes
89832,Female,45,67,76.07,Month-to-Month,Credit Card,Yes
65561,Female,52,20,85.88,Month-to-Month,Debit Card,No
72260,Male,40,62,56.77,Month-to-Month,Credit Card,No
25438,Male,63,58,98.2,Month-to-Month,Net Banking,No
58442,Male,32,22,36.66,Month-to-Month,UPI,No
12994,Male,19,67,24.89,Month-to-Month,UPI,No
11813,Male,68,48,59.55,One Year,Debit Card,No
94381,Female,29,8,105.37,Month-to-Month,UPI,Yes
65276,Female,69,15,95.49,One Year,Debit Card,Yes
51243,Female,53,32,71.72,Month-to-Month,UPI,No
72912,Female,20,53,77.21,Two Year,UPI,Yes
70272,Male,22,67,32.99,Two Year,Credit Card,Yes
52051,Male,20,4,104.07,One Year,Credit Card,Yes
88854,Female,64,30,98.7,Two Year,Net Banking,No
92736,Male,36,13,85.65,Month-to-Month,Debit Card,Yes
75618,Female,19,21,66.62,One Year,Net Banking,No
11920,Male,61,41,116.45,Month-to-Month,Credit Card,Yes
87219,Male,54,19,107.9,Month-to-Month,Debit Card,Yes
86872,Male,34,48,84.44,Month-to-Month,Credit Card,No
91132,Female,31,63,57.18,Month-to-Month,Debit Card,No
12093,Female,45,20,81.8,Month-to-Month,UPI,Yes
22905,Female,44,64,77.54,One Year,Net Banking,No
34351,Female,27,37,59.42,Month-to-Month,Net Banking,Yes
40981,Male,20,31,50.67,Two Year,Debit Card,No
83903,Male,53,18,60.7,One Year,Net Banking,No
80821,Male,55,20,77.39,Month-to-Month,Credit Card,No
92289,Male,42,11,62.81,Month-to-Month,Net Banking,Yes
94021,Female,39,44,46.36,One Year,Debit Card,No
88513,Male,65,64,96.1,Month-to-Month,Net Banking,No
29874,Male,56,34,73.15,Month-to-Month,Net Banking,No
60931,Male,64,65,26.77,One Year,Credit Card,Yes
17674,Female,47,55,56.83,Month-to-Month,UPI,No
60516,Female,38,1,108.49,Month-to-Month,Credit Card,Yes
70686,Female,47,38,95.52,Month-to-Month,Net Banking,Yes
79212,Male,45,9,52.32,Month-to-Month,Net Banking,No
12426,Female,48,71,113.82,Month-to-Month,UPI,No
78498,Male,69,17,27.66,Month-to-Month,UPI,No
39943,Male,43,52,116.12,Month-to-Month,Credit Card,No
76395,Male,60,18,44.57,Month-to-Month,UPI,No
54816,Female,39,63,20.91,Two Year,Credit Card,Yes
14138,Female,38,33,63.38,Month-to-Month,Debit Card,Yes
85945,Male,18,4,55.9,One Year,Net Banking,No
14017,Male,54,52,73.91,Month-to-Month,UPI,No
20451,Female,30,9,99.68,Month-to-Month,Debit Card,Yes
72956,Female,38,64,104.24,One Year,Debit Card,Yes
20278,Female,63,30,60.12,One Year,Credit Card,Yes
53764,Male,26,8,62.98,Month-to-Month,Credit Card,No
11134,Male,34,5,34.82,Month-to-Month,UPI,No
72943,Male,64,63,24.75,Month-to-Month,Credit Card,No
64318,Female,38,1,84.12,One Year,Debit Card,Yes
70128,Female,48,15,26.44,Month-to-Month,Debit Card,No
98056,Female,56,38,93.38,Month-to-Month,Net Banking,Yes
31869,Male,39,42,73.91,One Year,Debit Card,No
15039,Male,29,46,39.86,Two Year,UPI,No
31281,Female,23,53,73.95,One Year,Net Banking,No
20442,Male,33,26,38.3,Month-to-Month,Credit Card,No
83788,Female,43,61,63.87,One Year,Net Banking,Yes
37586,Male,22,67,99.96,One Year,Debit Card,No
63053,Female,26,54,66.19,One Year,UPI,No
60489,Male,63,22,34.87,One Year,Credit Card,Yes
93104,Male,57,26,92.38,Two Year,Credit Card,No
96346,Female,31,60,38.68,Month-to-Month,Debit Card,No
77087,Female,61,39,93.85,Month-to-Month,UPI,No
22625,Female,59,36,67.94,One Year,Debit Card,No
44397,Female,47,21,65.37,Month-to-Month,Debit Card,No
68671,Female,69,41,105.14,Month-to-Month,UPI,No
76897,Male,69,48,90.86,Month-to-Month,Debit Card,Yes
36149,Female,43,26,23.29,One Year,UPI,Yes
70030,Female,62,63,49.62,Month-to-Month,UPI,Yes
79906,Female,46,36,107.09,One Year,Debit Card,No
15283,Male,36,24,21.83,Month-to-Month,Debit Card,No
17610,Female,64,21,74.53,Month-to-Month,Net Banking,No
53326,Female,25,18,92.78,Month-to-Month,Credit Card,No
24924,Female,40,15,82.19,Month-to-Month,Credit Card,No
86162,Male,59,6,96.05,One Year,UPI,Yes
10869,Male,52,43,92.57,Two Year,Net Banking,No
11014,Female,48,31,89.2,One Year,UPI,No
20103,Male,52,28,102.15,Month-to-Month,Net Banking,No
92522,Female,49,8,84.57,Month-to-Month,UPI,Yes
43458,Male,22,29,60.24,Month-to-Month,Credit Card,No
92409,Female,33,21,67.19,Month-to-Month,Net Banking,Yes
33248,Male,34,58,91.67,Month-to-Month,Debit Card,No
99160,Female,49,60,107.63,One Year,Debit Card,No
53516,Female,55,50,47.22,Month-to-Month,Credit Card,Yes
39061,Male,49,31,54.21,Month-to-Month,Net Banking,Yes
34170,Female,69,47,113.07,Two Year,Debit Card,No
18024,Female,37,34,77.85,Month-to-Month,Debit Card,No
92214,Female,65,2,37.9,Two Year,Debit Card,No
95947,Female,19,67,86.37,Two Year,Credit Card,Yes
53803,Male,37,52,119.08,Month-to-Month,UPI,No
29296,Female,64,7,102.35,Month-to-Month,Debit Card,Yes
96664,Male,35,19,94.57,One Year,Debit Card,Yes
28257,Male,18,15,40.8,Month-to-Month,UPI,No
22855,Male,46,48,107.61,Month-to-Month,Debit Card,No
95178,Male,46,14,72.58,One Year,Net Banking,No
30025,Female,36,3,108.93,Month-to-Month,Debit Card,Yes
14458,Female,61,50,52.98,Month-to-Month,UPI,Yes
73610,Male,57,54,26.21,One Year,Credit Card,Yes
80843,Female,23,6,67.6,One Year,Credit Card,Yes
93961,Male,61,49,46.98,Month-to-Month,Net Banking,No
